Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler,GroupID
S1B_IW_GRDH_1SDV_20180604T103723_20180604T103748_011222_01498F_FD2F,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11222,171,617,2018-06-04T10:37:48.000000,2018-06-04T10:37:23.000000,GRD_HD,2018-06-04T10:37:23.000000,2018-06-04T10:37:48.000000,-7.7777,-74.9924,-7.277074,-73.68689,-6.766929,-75.964317,-8.787708,-74.017143,-8.272305,-76.301544,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180604T103723_20180604T103748_011222_01498F_FD2F.zip,1039.746975898743,None,None,None,0,S1B_IWDV_0617_0622_011222_171
S1A_IW_GRDH_1SDV_20180531T102218_20180531T102251_022147_02651E_50B5,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",22147,25,626,2018-05-31T10:22:51.000000,2018-05-31T10:22:18.000000,GRD_HD,2018-05-31T10:22:18.000000,2018-05-31T10:22:51.000000,-10.5021,-71.4882,-9.767746,-70.130081,-9.25491,-72.393303,-11.748401,-70.577042,-11.228395,-72.852936,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180531T102218_20180531T102251_022147_02651E_50B5.zip,1334.7981815338137,None,None,None,0,S1A_IWDV_0626_0632_022147_025
S1A_IW_GRDH_1SDV_20180531T102153_20180531T102218_022147_02651E_7B3D,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",22147,25,621,2018-05-31T10:22:18.000000,2018-05-31T10:21:53.000000,GRD_HD,2018-05-31T10:21:53.000000,2018-05-31T10:22:18.000000,-8.7596,-71.092,-8.257787,-69.795647,-7.750459,-72.050026,-9.767656,-70.130066,-9.255044,-72.392311,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180531T102153_20180531T102218_022147_02651E_7B3D.zip,1047.5063886642456,None,None,None,0,S1A_IWDV_0621_0626_022147_025
S1B_IW_GRDH_1SDV_20180530T102959_20180530T103024_011149_014736_7161,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11149,98,627,2018-05-30T10:30:24.000000,2018-05-30T10:29:59.000000,GRD_HD,2018-05-30T10:29:59.000000,2018-05-30T10:30:24.000000,-10.7847,-73.6266,-10.288966,-72.310577,-9.771574,-74.588371,-11.796017,-72.659676,-11.273056,-74.947342,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180530T102959_20180530T103024_011149_014736_7161.zip,1049.8750400543213,None,None,None,0,S1B_IWDV_0627_0632_011149_098
S1B_IW_GRDH_1SDV_20180525T102203_20180525T102228_011076_0144D4_83B8,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11076,25,631,2018-05-25T10:22:28.000000,2018-05-25T10:22:03.000000,GRD_HD,2018-05-25T10:22:03.000000,2018-05-25T10:22:28.000000,-11.8806,-71.8329,-11.386866,-70.512024,-10.866647,-72.791336,-12.892423,-70.868629,-12.366517,-73.158783,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180525T102203_20180525T102228_011076_0144D4_83B8.zip,1041.3993644714355,None,None,None,0,S1B_IWDV_0631_0636_011076_025
S1B_IW_GRDH_1SDV_20180525T102138_20180525T102203_011076_0144D4_5F33,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11076,25,626,2018-05-25T10:22:03.000000,2018-05-25T10:21:38.000000,GRD_HD,2018-05-25T10:21:38.000000,2018-05-25T10:22:03.000000,-10.3759,-71.4785,-9.877929,-70.171242,-9.36342,-72.440041,-11.386776,-70.512001,-10.866785,-72.790337,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180525T102138_20180525T102203_011076_0144D4_5F33.zip,1034.362360954285,None,None,None,0,S1B_IWDV_0626_0631_011076_025
S1B_IW_GRDH_1SDV_20180525T102113_20180525T102138_011076_0144D4_D1A0,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11076,25,621,2018-05-25T10:21:38.000000,2018-05-25T10:21:13.000000,GRD_HD,2018-05-25T10:21:13.000000,2018-05-25T10:21:38.000000,-8.869,-71.1357,-8.368013,-69.836411,-7.859055,-72.096222,-9.877839,-70.171219,-9.363556,-72.439041,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180525T102113_20180525T102138_011076_0144D4_D1A0.zip,1032.1446447372437,None,None,None,0,S1B_IWDV_0621_0626_011076_025
S1B_IW_GRDH_1SDV_20180523T103722_20180523T103747_011047_0143E8_84F6,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11047,171,617,2018-05-23T10:37:47.000000,2018-05-23T10:37:22.000000,GRD_HD,2018-05-23T10:37:22.000000,2018-05-23T10:37:47.000000,-7.7778,-74.9936,-7.277201,-73.688103,-6.76709,-75.965439,-8.787731,-74.018318,-8.272361,-76.302635,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180523T103722_20180523T103747_011047_0143E8_84F6.zip,1038.6511325836182,None,None,None,0,S1B_IWDV_0617_0622_011047_171
S1A_IW_GRDH_1SDV_20180519T102218_20180519T102251_021972_025F7D_372E,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21972,25,626,2018-05-19T10:22:51.000000,2018-05-19T10:22:18.000000,GRD_HD,2018-05-19T10:22:18.000000,2018-05-19T10:22:51.000000,-10.5025,-71.4892,-9.767608,-70.131042,-9.254778,-72.394173,-11.749335,-70.578255,-11.229332,-72.854065,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180519T102218_20180519T102251_021972_025F7D_372E.zip,1326.576018333435,None,None,None,0,S1A_IWDV_0626_0632_021972_025
S1A_IW_GRDH_1SDV_20180519T102153_20180519T102218_021972_025F7D_F006,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21972,25,621,2018-05-19T10:22:18.000000,2018-05-19T10:21:53.000000,GRD_HD,2018-05-19T10:21:53.000000,2018-05-19T10:22:18.000000,-8.7594,-71.0929,-8.257648,-69.7966,-7.750328,-72.05088,-9.767518,-70.13102,-9.254913,-72.393173,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180519T102153_20180519T102218_021972_025F7D_F006.zip,1040.2188158035278,None,None,None,0,S1A_IWDV_0621_0626_021972_025
S1B_IW_GRDH_1SDV_20180518T102958_20180518T103023_010974_01417E_2B96,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10974,98,627,2018-05-18T10:30:23.000000,2018-05-18T10:29:58.000000,GRD_HD,2018-05-18T10:29:58.000000,2018-05-18T10:30:23.000000,-10.7846,-73.6272,-10.288877,-72.311172,-9.771475,-74.588966,-11.795929,-72.660271,-11.272958,-74.947937,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180518T102958_20180518T103023_010974_01417E_2B96.zip,1051.24995136261,None,None,None,0,S1B_IWDV_0627_0632_010974_098
S1B_IW_GRDH_1SDV_20180511T103721_20180511T103746_010872_013E39_867C,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10872,171,617,2018-05-11T10:37:46.000000,2018-05-11T10:37:21.000000,GRD_HD,2018-05-11T10:37:21.000000,2018-05-11T10:37:46.000000,-7.7777,-74.9933,-7.27708,-73.687729,-6.766949,-75.965157,-8.787715,-74.017967,-8.272325,-76.302368,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180511T103721_20180511T103746_010872_013E39_867C.zip,1040.427621841431,None,None,None,0,S1B_IWDV_0617_0622_010872_171
S1A_IW_GRDH_1SDV_20180507T102217_20180507T102250_021797_0259E9_0573,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21797,25,626,2018-05-07T10:22:50.000000,2018-05-07T10:22:17.000000,GRD_HD,2018-05-07T10:22:17.000000,2018-05-07T10:22:50.000000,-10.5025,-71.4891,-9.767684,-70.131027,-9.254876,-72.394066,-11.749323,-70.578217,-11.229342,-72.853935,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180507T102217_20180507T102250_021797_0259E9_0573.zip,1328.8662977218628,None,None,None,0,S1A_IWDV_0626_0632_021797_025
S1A_IW_GRDH_1SDV_20180507T102152_20180507T102217_021797_0259E9_A52C,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21797,25,621,2018-05-07T10:22:17.000000,2018-05-07T10:21:52.000000,GRD_HD,2018-05-07T10:21:52.000000,2018-05-07T10:22:17.000000,-8.7595,-71.0929,-8.257635,-69.79657,-7.750316,-72.05085,-9.767594,-70.131004,-9.254991,-72.393166,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180507T102152_20180507T102217_021797_0259E9_A52C.zip,1038.3941593170166,None,None,None,0,S1A_IWDV_0621_0626_021797_025
S1B_IW_GRDH_1SDV_20180506T102957_20180506T103022_010799_013BDB_6D2D,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10799,98,627,2018-05-06T10:30:22.000000,2018-05-06T10:29:57.000000,GRD_HD,2018-05-06T10:29:57.000000,2018-05-06T10:30:22.000000,-10.7846,-73.6277,-10.288899,-72.311676,-9.771511,-74.589378,-11.795952,-72.660782,-11.272995,-74.948349,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180506T102957_20180506T103022_010799_013BDB_6D2D.zip,1049.8172979354858,None,None,None,0,S1B_IWDV_0627_0632_010799_098
S1B_IW_GRDH_1SDV_20180501T102202_20180501T102227_010726_01397A_2068,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10726,25,631,2018-05-01T10:22:27.000000,2018-05-01T10:22:02.000000,GRD_HD,2018-05-01T10:22:02.000000,2018-05-01T10:22:27.000000,-11.8807,-71.8328,-11.386889,-70.511909,-10.866746,-72.791145,-12.892542,-70.868492,-12.366711,-73.158569,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180501T102202_20180501T102227_010726_01397A_2068.zip,1046.464705467224,None,None,None,0,S1B_IWDV_0631_0636_010726_025
S1B_IW_GRDH_1SDV_20180501T102137_20180501T102202_010726_01397A_4FB8,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10726,25,626,2018-05-01T10:22:02.000000,2018-05-01T10:21:37.000000,GRD_HD,2018-05-01T10:21:37.000000,2018-05-01T10:22:02.000000,-10.376,-71.4784,-9.877946,-70.171165,-9.363533,-72.439796,-11.386801,-70.511887,-10.866905,-72.790054,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180501T102137_20180501T102202_010726_01397A_4FB8.zip,1035.93590259552,None,None,None,0,S1B_IWDV_0626_0631_010726_025
S1B_IW_GRDH_1SDV_20180501T102112_20180501T102137_010726_01397A_B219,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10726,25,621,2018-05-01T10:21:37.000000,2018-05-01T10:21:12.000000,GRD_HD,2018-05-01T10:21:12.000000,2018-05-01T10:21:37.000000,-8.869,-71.1357,-8.368026,-69.836372,-7.859142,-72.096107,-9.877857,-70.171143,-9.363647,-72.438889,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180501T102112_20180501T102137_010726_01397A_B219.zip,1033.8159894943235,None,None,None,0,S1B_IWDV_0621_0626_010726_025
S1B_IW_GRDH_1SDV_20180429T103721_20180429T103746_010697_013892_5E85,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10697,171,617,2018-04-29T10:37:46.000000,2018-04-29T10:37:21.000000,GRD_HD,2018-04-29T10:37:21.000000,2018-04-29T10:37:46.000000,-7.7779,-74.9933,-7.277224,-73.687798,-6.767164,-75.965149,-8.787864,-74.018005,-8.272545,-76.30233,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180429T103721_20180429T103746_010697_013892_5E85.zip,1042.986026763916,None,None,None,0,S1B_IWDV_0617_0622_010697_171
S1A_IW_GRDH_1SDV_20180425T102217_20180425T102249_021622_02545C_62A9,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21622,25,626,2018-04-25T10:22:49.000000,2018-04-25T10:22:17.000000,GRD_HD,2018-04-25T10:22:17.000000,2018-04-25T10:22:49.000000,-10.5025,-71.4891,-9.767592,-70.130875,-9.254764,-72.394005,-11.74941,-70.57811,-11.229407,-72.85392,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180425T102217_20180425T102249_021622_02545C_62A9.zip,1325.3520374298096,None,None,None,0,S1A_IWDV_0626_0632_021622_025
S1A_IW_GRDH_1SDV_20180425T102152_20180425T102217_021622_02545C_AAA3,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21622,25,621,2018-04-25T10:22:17.000000,2018-04-25T10:21:52.000000,GRD_HD,2018-04-25T10:21:52.000000,2018-04-25T10:22:17.000000,-8.7594,-71.0928,-8.257634,-69.796432,-7.750315,-72.050713,-9.767503,-70.130859,-9.254898,-72.393013,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180425T102152_20180425T102217_021622_02545C_AAA3.zip,1041.4297142028809,None,None,None,0,S1A_IWDV_0621_0626_021622_025
S1B_IW_GRDH_1SDV_20180424T102957_20180424T103022_010624_013635_98B9,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10624,98,627,2018-04-24T10:30:22.000000,2018-04-24T10:29:57.000000,GRD_HD,2018-04-24T10:29:57.000000,2018-04-24T10:30:22.000000,-10.7845,-73.6271,-10.288819,-72.311111,-9.771417,-74.588806,-11.795868,-72.660233,-11.272898,-74.9478,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180424T102957_20180424T103022_010624_013635_98B9.zip,1053.1451416015625,None,None,None,0,S1B_IWDV_0627_0632_010624_098
S1B_IW_GRDH_1SDV_20180419T102201_20180419T102226_010551_0133DB_A370,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10551,25,631,2018-04-19T10:22:26.000000,2018-04-19T10:22:01.000000,GRD_HD,2018-04-19T10:22:01.000000,2018-04-19T10:22:26.000000,-11.8805,-71.8319,-11.386772,-70.511017,-10.866583,-72.790237,-12.89242,-70.867638,-12.366543,-73.1577,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180419T102201_20180419T102226_010551_0133DB_A370.zip,1041.4653663635254,None,None,None,0,S1B_IWDV_0631_0636_010551_025
S1B_IW_GRDH_1SDV_20180419T102136_20180419T102201_010551_0133DB_1711,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10551,25,626,2018-04-19T10:22:01.000000,2018-04-19T10:21:36.000000,GRD_HD,2018-04-19T10:21:36.000000,2018-04-19T10:22:01.000000,-10.3758,-71.4775,-9.877833,-70.170242,-9.363355,-72.43895,-11.386683,-70.510994,-10.866721,-72.789238,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180419T102136_20180419T102201_010551_0133DB_1711.zip,1035.5554752349854,None,None,None,0,S1B_IWDV_0626_0631_010551_025
S1B_IW_GRDH_1SDV_20180419T102111_20180419T102136_010551_0133DB_B823,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10551,25,621,2018-04-19T10:21:36.000000,2018-04-19T10:21:11.000000,GRD_HD,2018-04-19T10:21:11.000000,2018-04-19T10:21:36.000000,-8.8689,-71.1347,-8.367918,-69.835411,-7.85899,-72.095146,-9.877745,-70.170219,-9.36349,-72.437958,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180419T102111_20180419T102136_010551_0133DB_B823.zip,1037.134708404541,None,None,None,0,S1B_IWDV_0621_0626_010551_025
S1B_IW_GRDH_1SDV_20180417T103720_20180417T103745_010522_0132F6_BA06,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10522,171,617,2018-04-17T10:37:45.000000,2018-04-17T10:37:20.000000,GRD_HD,2018-04-17T10:37:20.000000,2018-04-17T10:37:45.000000,-7.7778,-74.993,-7.277135,-73.687485,-6.767048,-75.964828,-8.787772,-74.0177,-8.272425,-76.302025,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180417T103720_20180417T103745_010522_0132F6_BA06.zip,1038.841848373413,None,None,None,0,S1B_IWDV_0617_0622_010522_171
S1A_IW_GRDH_1SDV_20180413T102216_20180413T102249_021447_024EEA_4932,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21447,25,626,2018-04-13T10:22:49.000000,2018-04-13T10:22:16.000000,GRD_HD,2018-04-13T10:22:16.000000,2018-04-13T10:22:49.000000,-10.5026,-71.4894,-9.767632,-70.131172,-9.25481,-72.39431,-11.749629,-70.578438,-11.229633,-72.854256,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180413T102216_20180413T102249_021447_024EEA_4932.zip,1319.107481956482,None,None,None,0,S1A_IWDV_0626_0632_021447_025
S1A_IW_GRDH_1SDV_20180413T102151_20180413T102216_021447_024EEA_3383,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21447,25,621,2018-04-13T10:22:16.000000,2018-04-13T10:21:51.000000,GRD_HD,2018-04-13T10:21:51.000000,2018-04-13T10:22:16.000000,-8.7595,-71.0931,-8.257671,-69.796738,-7.750359,-72.051025,-9.767542,-70.131157,-9.254945,-72.393311,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180413T102151_20180413T102216_021447_024EEA_3383.zip,1036.792725563049,None,None,None,0,S1A_IWDV_0621_0626_021447_025
S1B_IW_GRDH_1SDV_20180412T102956_20180412T103021_010449_0130A2_AA57,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10449,98,627,2018-04-12T10:30:21.000000,2018-04-12T10:29:56.000000,GRD_HD,2018-04-12T10:29:56.000000,2018-04-12T10:30:21.000000,-10.7846,-73.6281,-10.288873,-72.31205,-9.77148,-74.589752,-11.795922,-72.661163,-11.272961,-74.94873,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180412T102956_20180412T103021_010449_0130A2_AA57.zip,1050.4511289596558,None,None,None,0,S1B_IWDV_0627_0632_010449_098
S1B_IW_GRDH_1SDV_20180407T102201_20180407T102226_010376_012E48_EFF5,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10376,25,631,2018-04-07T10:22:26.000000,2018-04-07T10:22:01.000000,GRD_HD,2018-04-07T10:22:01.000000,2018-04-07T10:22:26.000000,-11.8804,-71.8336,-11.386664,-70.512825,-10.866507,-72.791862,-12.892287,-70.869553,-12.366443,-73.159424,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180407T102201_20180407T102226_010376_012E48_EFF5.zip,1046.6428384780884,None,None,None,0,S1B_IWDV_0631_0636_010376_025
S1B_IW_GRDH_1SDV_20180407T102136_20180407T102201_010376_012E48_D88E,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10376,25,626,2018-04-07T10:22:01.000000,2018-04-07T10:21:36.000000,GRD_HD,2018-04-07T10:21:36.000000,2018-04-07T10:22:01.000000,-10.3757,-71.4792,-9.877724,-70.172058,-9.363276,-72.44059,-11.386575,-70.512802,-10.866645,-72.790863,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180407T102136_20180407T102201_010376_012E48_D88E.zip,1041.234866142273,None,None,None,0,S1B_IWDV_0626_0631_010376_025
S1B_IW_GRDH_1SDV_20180407T102111_20180407T102136_010376_012E48_2906,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10376,25,621,2018-04-07T10:21:36.000000,2018-04-07T10:21:11.000000,GRD_HD,2018-04-07T10:21:11.000000,2018-04-07T10:21:36.000000,-8.8688,-71.1364,-8.367815,-69.837204,-7.858917,-72.096748,-9.877635,-70.172043,-9.363412,-72.43959,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180407T102111_20180407T102136_010376_012E48_2906.zip,1038.908297538757,None,None,None,0,S1B_IWDV_0621_0626_010376_025
S1B_IW_GRDH_1SDV_20180405T103720_20180405T103745_010347_012D5F_7E4A,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10347,171,617,2018-04-05T10:37:45.000000,2018-04-05T10:37:20.000000,GRD_HD,2018-04-05T10:37:20.000000,2018-04-05T10:37:45.000000,-7.7778,-74.9941,-7.27716,-73.688736,-6.767089,-75.965904,-8.787704,-74.018959,-8.272376,-76.303101,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180405T103720_20180405T103745_010347_012D5F_7E4A.zip,1042.7996501922607,None,None,None,0,S1B_IWDV_0617_0622_010347_171
S1A_IW_GRDH_1SDV_20180401T102216_20180401T102248_021272_024975_4190,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21272,25,626,2018-04-01T10:22:48.000000,2018-04-01T10:22:16.000000,GRD_HD,2018-04-01T10:22:16.000000,2018-04-01T10:22:48.000000,-10.5027,-71.4895,-9.76768,-70.13134,-9.254925,-72.394302,-11.74968,-70.57859,-11.229751,-72.854233,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180401T102216_20180401T102248_021272_024975_4190.zip,1326.724452972412,None,None,None,0,S1A_IWDV_0626_0632_021272_025
S1A_IW_GRDH_1SDV_20180401T102151_20180401T102216_021272_024975_61BE,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",21272,25,621,2018-04-01T10:22:16.000000,2018-04-01T10:21:51.000000,GRD_HD,2018-04-01T10:21:51.000000,2018-04-01T10:22:16.000000,-8.7595,-71.0932,-8.257719,-69.796913,-7.750473,-72.051025,-9.767591,-70.131317,-9.25506,-72.393303,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180401T102151_20180401T102216_021272_024975_61BE.zip,1041.3864583969116,None,None,None,0,S1A_IWDV_0621_0626_021272_025
S1B_IW_GRDH_1SDV_20180331T102956_20180331T103021_010274_012AF1_B4A2,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",10274,98,627,2018-03-31T10:30:21.000000,2018-03-31T10:29:56.000000,GRD_HD,2018-03-31T10:29:56.000000,2018-03-31T10:30:21.000000,-10.7847,-73.6281,-10.288935,-72.312195,-9.771623,-74.589729,-11.795985,-72.661293,-11.273107,-74.948692,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180331T102956_20180331T103021_010274_012AF1_B4A2.zip,1052.901078224182,None,None,None,0,S1B_IWDV_0627_0632_010274_098
