plot_id,center_lon,center_lat,size_m,shape,sample_points,email,flagged,flagged_reason,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,pl_plotid,pl_cluster,Oil Palm?:Yes,Oil Palm?:Yes,Oil Palm?:No,Oil Palm?:Not Sure
140884765,-74.65278616,-8.49840424,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,4.7 secs,NA,0,333,1,0,0,100,0
140884766,-72.25435932,-10.16560057,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,2.4 secs,NA,0,334,0,0,0,100,0
140884767,-73.75030514,-10.20375515,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,1.7 secs,NA,0,335,0,0,0,100,0
140884768,-74.91235495,-8.143879009,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:01:00Z,13.3 secs,NA,0,336,1,0,100,0,0
140884769,-74.8159712,-8.097714929,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:01:00Z,21.3 secs,NA,0,337,1,0,0,100,0
140884770,-75.00876909,-8.552830827,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:01:00Z,10.3 secs,NA,0,338,1,0,100,0,0
140884771,-72.29375207,-10.79637859,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:01:00Z,10.2 secs,NA,0,339,0,0,0,100,0
140884772,-74.36637469,-8.29643401,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T16:38:00Z,4.2 secs,NA,0,340,1,0,0,100,0
140884773,-74.84779141,-8.372654967,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,4.2 secs,NA,0,341,11,100,0,0,0
140884774,-73.46983976,-9.443879494,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,1.9 secs,NA,0,342,0,0,0,100,0
140884775,-74.04523747,-9.039485818,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,2.4 secs,NA,0,343,1,0,0,0,100
140884776,-71.87671227,-10.07009149,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,1.8 secs,NA,0,344,0,0,0,100,0
140884777,-74.25488938,-8.039008779,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,2.2 secs,NA,0,345,0,0,0,100,0
140884778,-73.70818599,-10.12248163,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,2.1 secs,NA,0,346,0,0,0,100,0
140884779,-72.65553972,-10.56292374,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,1.9 secs,NA,0,347,0,0,0,100,0
140884780,-74.56567173,-8.153424956,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,1.8 secs,NA,0,348,1,0,0,100,0
140884781,-74.48861159,-9.157048506,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,1.4 secs,NA,0,349,1,0,0,100,0
140884782,-74.71394449,-8.35924752,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,1.8 secs,NA,0,350,1,0,0,100,0
140884783,-73.46693625,-10.36474952,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:02:00Z,1.7 secs,NA,0,351,0,0,0,100,0
140884784,-73.92395134,-8.409709203,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:03:00Z,68.8 secs,NA,0,352,0,0,0,100,0
140884785,-72.31409592,-10.44500787,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:03:00Z,19.8 secs,NA,0,353,0,0,0,100,0
140884786,-73.65242085,-9.208616362,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:04:00Z,9.7 secs,NA,0,354,1,0,0,100,0
140884787,-75.61584637,-9.034241987,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:04:00Z,5.3 secs,NA,0,355,1,0,0,100,0
140884788,-72.70834865,-10.4616397,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:04:00Z,9.6 secs,NA,0,356,0,0,0,100,0
140884789,-73.53958684,-8.538139683,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:04:00Z,20.3 secs,NA,0,357,0,0,0,100,0
140884790,-74.93568825,-8.672765874,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:04:00Z,16.8 secs,NA,0,358,1,0,100,0,0
140884791,-74.9444883,-8.155824715,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:05:00Z,34.4 secs,NA,0,359,1,0,0,0,100
140884792,-72.66320695,-10.1948016,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:05:00Z,15.5 secs,NA,0,360,0,0,0,100,0
140884793,-75.03740649,-8.617772717,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:06:00Z,46.8 secs,NA,0,361,11,0,0,0,100
140884794,-74.19867246,-10.82156574,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:08:00Z,111.0 secs,NA,0,362,0,0,0,100,0
140884795,-74.49461432,-7.690406876,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,231.2 secs,NA,0,363,0,0,0,100,0
140884796,-73.25364145,-8.967136002,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,2.0 secs,NA,0,364,0,0,0,100,0
140884797,-74.69011915,-8.482182951,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,4.3 secs,NA,0,365,11,100,0,0,0
140884798,-74.05769382,-7.963987954,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,2.1 secs,NA,0,366,0,0,0,100,0
140884799,-75.5965981,-8.947716713,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,3.7 secs,NA,0,367,1,0,100,0,0
140884800,-73.68135012,-8.199532425,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,2.1 secs,NA,0,368,0,0,0,100,0
140884801,-74.60779409,-8.244101412,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,2.3 secs,NA,0,369,1,0,0,100,0
140884802,-73.87220124,-8.772574382,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,2.0 secs,NA,0,370,1,0,0,100,0
140884803,-74.95833518,-8.555542274,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,4.2 secs,NA,0,371,1,0,100,0,0
140884804,-74.29742825,-9.981012498,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,2.3 secs,NA,0,372,0,0,0,100,0
140884805,-75.08616258,-8.469954558,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,3.8 secs,NA,0,373,11,0,100,0,0
140884806,-73.06390619,-10.0159974,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,2.6 secs,NA,0,374,0,0,0,100,0
140884807,-74.41418571,-8.916258468,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,4.8 secs,NA,0,375,1,0,0,100,0
140884808,-74.25493454,-8.308180277,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:12:00Z,2.1 secs,NA,0,376,1,0,0,100,0
140884809,-74.76472283,-8.194293648,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:13:00Z,2.6 secs,NA,0,377,1,0,0,100,0
140884810,-74.36288047,-9.076262733,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:13:00Z,4.0 secs,NA,0,378,0,0,0,100,0
140884811,-74.76121613,-8.137034174,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:13:00Z,2.7 secs,NA,0,379,1,0,0,100,0
140884812,-72.97482639,-10.30264027,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:13:00Z,2.3 secs,NA,0,380,0,0,0,100,0
140884813,-72.61120995,-9.820559119,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:14:00Z,102.1 secs,NA,0,381,0,0,0,100,0
140884814,-73.55402316,-10.83874851,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:16:00Z,90.7 secs,NA,0,382,0,0,0,100,0
140884815,-74.86330444,-8.235043544,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:16:00Z,3.3 secs,NA,0,383,1,0,0,100,0
140884816,-75.64530776,-9.06264565,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:16:00Z,8.2 secs,NA,0,384,11,0,100,0,0
140884817,-74.96163106,-8.307247524,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:16:00Z,21.3 secs,NA,0,385,1,0,0,100,0
140884818,-71.68555815,-10.64796318,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:17:00Z,5.2 secs,NA,0,386,0,0,0,100,0
140884819,-74.92978641,-8.130585533,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:17:00Z,6.2 secs,NA,0,387,1,0,100,0,0
140884820,-74.64318601,-8.563249257,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T16:38:00Z,2.4 secs,NA,0,388,1,0,0,100,0
140884821,-73.79889727,-8.495892943,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:17:00Z,2.1 secs,NA,0,389,0,0,0,100,0
140884822,-75.00495161,-8.484719634,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:17:00Z,18.0 secs,NA,0,390,1,0,100,0,0
140884823,-74.65815493,-8.591212261,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:17:00Z,16.0 secs,NA,0,391,1,0,0,100,0
140884824,-72.84822913,-9.563732899,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:17:00Z,3.1 secs,NA,0,392,0,0,0,100,0
140884825,-73.59422821,-8.794700403,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:17:00Z,2.3 secs,NA,0,393,0,0,0,100,0
140884826,-74.61073811,-8.015891489,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:17:00Z,2.1 secs,NA,0,394,1,0,0,100,0
140884827,-73.84730511,-8.798001695,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:18:00Z,3.8 secs,NA,0,395,0,0,0,100,0
140884828,-75.60814518,-8.999252246,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:18:00Z,2.9 secs,NA,0,396,0,0,0,100,0
140884829,-73.45129955,-9.496692311,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:18:00Z,3.7 secs,NA,0,397,0,0,0,100,0
140884830,-74.50942196,-9.114205373,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:18:00Z,21.8 secs,NA,0,398,1,0,0,100,0
140884831,-75.0738955,-8.404389981,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:18:00Z,4.2 secs,NA,0,399,1,0,100,0,0
140884832,-74.37882002,-11.02763127,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:18:00Z,4.2 secs,NA,0,400,1,0,0,100,0
140884833,-75.0754209,-8.429883419,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:18:00Z,4.9 secs,NA,0,401,11,100,0,0,0
140884834,-75.07827712,-8.475537923,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:21:00Z,183.4 secs,NA,0,402,11,0,100,0,0
140884835,-74.90882005,-8.11999815,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:21:00Z,4.0 secs,NA,0,403,1,0,100,0,0
140884836,-73.54368971,-10.76248094,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:21:00Z,2.3 secs,NA,0,404,0,0,0,100,0
140884837,-74.51783498,-8.946797943,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:21:00Z,2.4 secs,NA,0,405,0,0,0,100,0
140884838,-75.62041753,-8.993805034,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,18.0 secs,NA,0,406,1,100,0,0,0
140884839,-74.47158133,-8.04992732,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,9.6 secs,NA,0,407,0,0,0,100,0
140884840,-75.31623459,-8.828396599,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,2.2 secs,NA,0,408,0,0,0,100,0
140884841,-73.97880245,-10.51083715,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,2.8 secs,NA,0,409,0,0,0,100,0
140884842,-75.01149312,-8.539556295,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,4.3 secs,NA,0,410,11,0,100,0,0
140884843,-72.32810949,-10.21256126,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,2.4 secs,NA,0,411,0,0,0,100,0
140884844,-74.12068096,-8.76373841,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,2.2 secs,NA,0,412,0,0,0,100,0
140884845,-75.72097201,-8.633832132,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,2.2 secs,NA,0,413,0,0,0,100,0
140884846,-74.49982857,-9.141326409,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,2.0 secs,NA,0,414,1,0,0,100,0
140884847,-73.18702871,-9.194641382,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,1.6 secs,NA,0,415,0,0,0,100,0
140884848,-72.8901671,-10.90948493,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,1.8 secs,NA,0,416,0,0,0,100,0
140884849,-74.57777958,-8.543917359,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,1.7 secs,NA,0,417,1,0,0,100,0
140884850,-73.84498696,-9.678080374,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,1.9 secs,NA,0,418,0,0,0,100,0
140884851,-74.5086055,-9.112304881,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:22:00Z,3.3 secs,NA,0,419,1,0,0,100,0
140884852,-74.97414724,-8.55065919,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,5.0 secs,NA,0,420,1,0,100,0,0
140884853,-75.0098563,-8.425562955,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,4.4 secs,NA,0,421,1,0,0,0,100
140884854,-75.06297854,-8.301003056,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,4.4 secs,NA,0,422,1,100,0,0,0
140884855,-74.64700229,-7.95025457,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,2.9 secs,NA,0,423,1,0,0,100,0
140884856,-74.65600556,-8.555934311,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,2.5 secs,NA,0,424,1,0,0,100,0
140884857,-74.82902855,-8.128384736,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,3.2 secs,NA,0,425,1,0,0,100,0
140884858,-74.30166597,-8.825166802,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,1.9 secs,NA,0,426,1,0,0,100,0
140884859,-74.99791545,-8.609964708,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,3.6 secs,NA,0,427,11,0,100,0,0
140884860,-74.7459537,-8.156562987,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,2.1 secs,NA,0,428,1,0,0,100,0
140884861,-74.05386797,-8.542720838,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,2.1 secs,NA,0,429,1,0,0,100,0
140884862,-75.59972433,-9.023415161,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,3.9 secs,NA,0,430,1,0,0,100,0
140884863,-70.73836928,-9.730449481,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,3.6 secs,NA,0,431,0,0,0,100,0
140884864,-74.12162463,-8.104951296,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,3.0 secs,NA,0,432,0,0,0,100,0
140884865,-71.26366513,-10.44039434,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,1.7 secs,NA,0,433,1,0,0,100,0
140884866,-73.70686713,-7.792665413,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:23:00Z,7.2 secs,NA,0,434,0,0,0,100,0
140884867,-74.04851632,-8.612166367,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,37.1 secs,NA,0,435,1,0,0,100,0
140884868,-72.15384173,-10.80758863,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,2.4 secs,NA,0,436,0,0,0,100,0
140884869,-74.03967358,-9.675152958,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,2.7 secs,NA,0,437,1,0,0,100,0
140884870,-71.24420278,-10.57934727,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,1.7 secs,NA,0,438,0,0,0,100,0
140884871,-74.26960352,-8.330728773,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T16:38:00Z,2.4 secs,NA,0,439,1,0,0,100,0
140884872,-73.11190232,-10.36828482,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,1.5 secs,NA,0,440,0,0,0,100,0
140884873,-74.83359341,-8.28360614,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,1.5 secs,NA,0,441,1,0,0,100,0
140884874,-74.78132954,-8.207871092,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,1.3 secs,NA,0,442,1,0,0,100,0
140884875,-75.61410898,-8.64460052,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,1.9 secs,NA,0,443,0,0,0,100,0
140884876,-75.154165,-8.093114107,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,1.4 secs,NA,0,444,0,0,0,100,0
140884877,-75.46596065,-9.218704268,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,3.0 secs,NA,0,445,0,0,0,100,0
140884878,-74.8702675,-8.593241552,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:24:00Z,4.1 secs,NA,0,446,1,0,100,0,0
140884879,-75.00004543,-8.485533745,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,8.0 secs,NA,0,447,1,0,0,0,100
140884880,-74.92025918,-8.110231417,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,4.0 secs,NA,0,448,1,0,100,0,0
140884881,-73.85051673,-9.579077614,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,2.0 secs,NA,0,449,0,0,0,100,0
140884882,-75.61222445,-8.990562676,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,6.5 secs,NA,0,450,1,0,0,0,100
140884883,-74.94060687,-8.608726241,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,2.9 secs,NA,0,451,1,100,0,0,0
140884884,-71.12399562,-10.49747955,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,2.1 secs,NA,0,452,0,0,0,100,0
140884885,-74.67754851,-8.54808357,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,9.2 secs,NA,0,453,1,0,0,100,0
140884886,-75.06134856,-8.330853158,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,5.3 secs,NA,0,454,1,100,0,0,0
140884887,-73.2982734,-10.64949199,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,2.2 secs,NA,0,455,0,0,0,100,0
140884888,-73.93804196,-7.708654722,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,1.9 secs,NA,0,456,0,0,0,100,0
140884889,-74.93316477,-8.500251313,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:25:00Z,5.1 secs,NA,0,457,11,0,0,100,0
140884890,-75.62997957,-8.999486895,square,1000,1,e556bc3a@email.com,TRUE,mixed?,2021-07-14T14:26:00Z,13.0 secs,NA,0,458,1,0,0,0,0
140884891,-74.59222338,-8.547731768,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,4.9 secs,NA,0,459,1,0,0,100,0
140884892,-71.78865623,-10.94597128,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,2.0 secs,NA,0,460,0,0,0,100,0
140884893,-75.06384463,-8.592682351,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,5.4 secs,NA,0,461,11,0,100,0,0
140884894,-74.92596513,-8.178344982,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,3.3 secs,NA,0,462,1,0,100,0,0
140884895,-74.41920478,-7.532652427,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,3.6 secs,NA,0,463,0,0,0,100,0
140884896,-74.90963621,-8.123526073,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,3.7 secs,NA,0,464,1,0,100,0,0
140884897,-74.62770838,-9.047323127,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,2.9 secs,NA,0,465,0,0,0,100,0
140884898,-73.02279836,-9.030789512,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,2.1 secs,NA,0,466,0,0,0,100,0
140884899,-74.83250955,-8.269766234,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,2.0 secs,NA,0,467,1,0,0,100,0
140884900,-75.53704732,-9.091075884,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,4.0 secs,NA,0,468,1,0,0,100,0
140884901,-74.98151393,-8.422034951,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,11.1 secs,NA,0,469,1,0,100,0,0
140884902,-73.85940551,-9.699560563,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,2.4 secs,NA,0,470,0,0,0,100,0
140884903,-71.23830895,-10.18014622,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,2.0 secs,NA,0,471,0,0,0,100,0
140884904,-72.84639287,-11.19360656,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:26:00Z,2.1 secs,NA,0,472,0,0,0,100,0
140884905,-74.58185883,-8.552876407,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:27:00Z,1.9 secs,NA,0,473,1,0,0,100,0
140884906,-71.25851026,-10.7964152,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:27:00Z,2.9 secs,NA,0,474,0,0,0,100,0
140884907,-74.08868552,-9.127232258,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:27:00Z,2.4 secs,NA,0,475,1,0,0,100,0
140884908,-75.34653538,-8.552133082,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:27:00Z,36.4 secs,NA,0,476,0,0,0,100,0
140884909,-73.09785008,-11.04101252,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:27:00Z,5.5 secs,NA,0,477,0,0,0,100,0
140884910,-73.70363087,-9.750006562,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:27:00Z,2.0 secs,NA,0,478,0,0,0,100,0
140884911,-74.54873143,-8.898265967,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:27:00Z,1.7 secs,NA,0,479,1,0,0,100,0
140884912,-75.22495057,-8.551137412,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:27:00Z,1.8 secs,NA,0,480,0,0,0,100,0
140884913,-74.650561,-8.547517448,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:27:00Z,1.8 secs,NA,0,481,1,0,0,100,0
140884914,-74.73943026,-8.137020784,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:27:00Z,1.6 secs,NA,0,482,1,0,0,100,0
140884915,-74.56608986,-8.986474077,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,1.6 secs,NA,0,483,0,0,0,100,0
140884916,-74.27504603,-9.444291251,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,1.7 secs,NA,0,484,0,0,0,100,0
140884917,-75.00522362,-8.443472855,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,5.0 secs,NA,0,485,1,0,0,0,100
140884918,-74.48052137,-9.458492927,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,2.3 secs,NA,0,486,0,0,0,100,0
140884919,-71.0159985,-9.877557153,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,2.7 secs,NA,0,487,0,0,0,100,0
140884920,-74.89248848,-8.092586324,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,3.9 secs,NA,0,488,1,0,100,0,0
140884921,-73.92328695,-8.550519353,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,2.3 secs,NA,0,489,0,0,0,100,0
140884922,-74.52516823,-8.5435851,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,2.0 secs,NA,0,490,1,0,0,100,0
140884923,-73.80692804,-7.809780386,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,1.7 secs,NA,0,491,0,0,0,100,0
140884924,-74.49676531,-8.583708887,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,2.1 secs,NA,0,492,1,0,0,100,0
140884925,-71.65254461,-10.25346069,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,2.0 secs,NA,0,493,0,0,0,100,0
140884926,-75.07719134,-8.404480347,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,4.2 secs,NA,0,494,11,100,0,0,0
140884927,-74.96733391,-8.527321777,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,3.7 secs,NA,0,495,1,0,0,100,0
140884928,-74.61869343,-8.520080667,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,2.3 secs,NA,0,496,1,0,0,100,0
140884929,-71.46202949,-10.55966052,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,2.3 secs,NA,0,497,0,0,0,100,0
140884930,-74.99925277,-8.50697162,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,1.9 secs,NA,0,498,11,0,0,100,0
140884931,-74.18600516,-8.442898884,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:28:00Z,1.8 secs,NA,0,499,1,0,0,100,0
